F1 Score,Feature Name,Frequency Count
0.6956099388486867,cheekbones_high,91.0
0.5721270220777194,cheeks_chubby/full,86.0
0.6849119108567987,eyes_deep-set,70.0
0.7201627537728171,nose_wide nostrils,64.0
0.6872679308727527,mouth_big/wide,62.0
0.7127034863891645,eyes_narrow,58.0
0.7305553100083094,ears_stick out,53.0
0.731923830501095,eyes_wide,47.0
0.7344032728055332,forehead_big,46.0
0.7536357186222231,lips_pouty/full,46.0
0.7186072319022295,eyebrows_arched (v-shaped),45.0
0.7495018011992234,eyebrows_bushy,45.0
0.7546956557124772,nose_wide,45.0
0.789278723083873,eyes_light-colored,43.0
0.7312874398707115,lips_thin upper,43.0
0.7399512877051897,eyes_slanted down,42.0
0.7442432633933327,nose_upturned,42.0
0.7901812086422838,eyes_bags under eyes,38.0
0.7810709529561151,nose_pointy,34.0
0.799776085765937,eyes_wide-set,33.0
0.8202823016536666,chin_weak jawline,30.0
0.8080847243194712,eyes_slanted up,30.0
0.8099567409467905,chin_strong jawline,29.0
0.8496042727876352,ears_big,29.0
0.835195828153182,eyes_long eyelashes,29.0
0.8143239584287619,eyes_narrow-set,29.0
0.812145451577358,facial hair_mustache,29.0
0.8309200211022226,chin_square,28.0
0.8117965434528569,eyelids_puffy,28.0
0.8268371513389193,cheekbones_sharp,27.0
0.8636495695865761,lips_thin,27.0
0.8287397176805118,eyes_almond,26.0
0.8331109493773249,forehead_wide,26.0
0.8711735977907468,hair_receding hairline,26.0
0.8497368715709327,chin_forward,25.0
0.8535251744858733,nose_hooked,24.0
0.8520002007729759,chin_pointed,23.0
0.8598154441945602,eyebrows_light,23.0
0.8686460263318123,eyebrows_long,22.0
0.8561361240776992,facial hair_goatee,22.0
0.8561361240776992,nose_v-shaped,22.0
0.8749685873599177,forehead_wrinkled,21.0
0.8709896113736516,nose_rounded tip,20.0
0.8709896113736516,teeth_big,20.0
0.8773413176035252,eyebrows_short,19.0
0.8773413176035252,facial hair_beard,19.0
0.8773413176035252,hair_curly,19.0
0.8837038507344185,chin_cleft,18.0
0.8837038507344185,mouth_small,18.0
0.9003484627938776,head_long,17.0
0.8900771371139431,nose_cleft,17.0
0.8900771371139431,nose_well-defined tip,17.0
0.8964611037562489,lips_thick lower,16.0
0.9028556783344998,head_small,15.0
0.9092607891734528,eyelids_hooded,14.0
0.9194646794220956,nose_dorsal hump,14.0
0.9092607891734528,skin_smooth,14.0
0.9156763652421372,head_big,13.0
0.9156763652421372,lips_downturned,13.0
0.9156763652421372,nose_long,13.0
0.922102336146631,cheeks_dimples,12.0
0.922102336146631,chin_double chin,12.0
0.922102336146631,chin_rounded,12.0
0.9199156076738138,eyes_glasses,12.0
0.922102336146631,eyes_wide-x,12.0
0.922102336146631,lips_medial cleft,12.0
0.928538632122935,hair_white,11.0
0.928538632122935,nose_crooked,11.0
0.928538632122935,skin_mole,11.0
0.928538632122935,teeth_white,11.0
0.9349851840299438,ears_pierced,10.0
0.9349851840299438,ears_pointy,10.0
0.9349851840299438,forehead_small,10.0
0.9349851840299438,hair_long,10.0
0.9450165320743558,nose_flat,10.0
0.9349851840299438,nose_short,10.0
0.9349851840299438,nose_thin,10.0
0.9414419233425079,cheeks_thin/hollow,9.0
0.9414419233425079,ears_low,9.0
0.9414419233425079,ears_small,9.0
0.9414419233425079,eyebrows_thick,9.0
0.9414419233425079,facial hair_stubble,9.0
0.9414419233425079,nose_bulbous,9.0
0.9414419233425079,nose_thin bridge,9.0
0.9414419233425079,nose_wide bridge,9.0
0.9479087821445901,eyebrows_flat,8.0
0.9479087821445901,eyes_stick out,8.0
0.9479087821445901,facial hair_trimmed,8.0
0.9479087821445901,nose_button,8.0
0.9479087821445901,teeth_gap,8.0
0.9479087821445901,teeth_straight,8.0
0.9543856931225129,hair_bald,7.0
0.9543856931225129,hair_widows peak,7.0
0.9543856931225129,head_square,7.0
0.9543856931225129,nose_wide tip,7.0
0.960872589558295,eyebrows_thin,6.0
0.960872589558295,eyes_crows feet,6.0
0.960872589558295,eyes_small,6.0
0.960872589558295,hair_bangs,6.0
0.960872589558295,hair_black,6.0
0.960872589558295,hair_short,6.0
0.960872589558295,skin_pale,6.0
0.960872589558295,teeth_buck,6.0
0.9673694053230766,eyelids_receded,5.0
0.9673694053230766,head_round,5.0
0.9673694053230766,mouth_crooked,5.0
0.9673694053230766,nose_small nostrils,5.0
0.9673694053230766,skin_freckles,5.0
0.9738760748706307,ears_flat,4.0
0.9738760748706307,eyelids_drooping,4.0
0.9738760748706307,forehead_narrow,4.0
0.9738760748706307,hair_blond,4.0
0.9738760748706307,nose_flared nostrils,4.0
0.9738760748706307,skin_rough,4.0
0.9738760748706307,teeth_crooked,4.0
0.9738760748706307,teeth_overbite,4.0
0.9803925332309612,ears_high,3.0
0.9803925332309612,facial hair_messy,3.0
0.9803925332309612,facial hair_soul patch,3.0
0.9803925332309612,hair_big,3.0
0.9803925332309612,hair_hat,3.0
0.9803925332309612,hair_red,3.0
0.9803925332309612,lips_large,3.0
0.9803925332309612,lips_upturned,3.0
0.9803925332309612,neck_thick,3.0
0.9803925332309612,teeth_small,3.0
0.9869187160039837,eyebrows_furrowed,2.0
0.9869187160039837,eyebrows_scar,2.0
0.9869187160039837,eyes_lazy eye,2.0
0.9869187160039837,facial hair_sideburns,2.0
0.9869187160039837,hair_dreads,2.0
0.9869187160039837,hair_slicked back,2.0
0.9869187160039837,head_wide,2.0
0.9869187160039837,nose_small,2.0
0.9934545593532913,chin_crooked,1.0
0.9934545593532913,chin_scar,1.0
0.9934545593532913,eyebrows_curved down,1.0
0.9934545593532913,eyebrows_far apart,1.0
0.9934545593532913,eyebrows_slanted down,1.0
0.9934545593532913,eyebrows_unibrow,1.0
0.9934545593532913,eyes_round,1.0
0.9934545593532913,facial hair_handlebar,1.0
0.9934545593532913,facial hair_thick,1.0
0.9934545593532913,facial hair_thin,1.0
0.9934545593532913,facial hair_white,1.0
0.9934545593532913,forehead_scar,1.0
0.9934545593532913,hair_white streaks,1.0
0.9934545593532913,lips_red lipstick,1.0
0.9934545593532913,neck_Adam's apple,1.0
0.9934545593532913,neck_lines,1.0
0.9934545593532913,neck_tattoos,1.0
